strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
HyDE,Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,0,1,1,0.25,15.89,"Based on the provided context, I can answer that the following programs/modules involve Python programming: |  | 1. Masters Comp Sci | Module: Unknown - Unknown Module (as part of implementing and applying advanced numerical methods) | 2. Masters Data Sci | Module: Unknown - Unknown Module (specifically for distributed and decentralized optimization methods) | 3. Masters Data Sci | Specialization I. Data Science & Mathematics (elective module, likely involving Python programming in data science and mathematics) |  | These modules seem to match the student's interests in numerical methods and computational complexity, as they involve implementing and applying advanced numerical methods with respect to computational and storage complexity. |  | The Masters Comp Sci program also seems relevant, but it doesn't explicitly mention Python programming in its context. However, the fact that it involves implementing and applying advanced numerical methods suggests that Python programming might be a required skill. |  | If I had to recommend a program based on the student's interests, I would suggest the Masters Data Sci | Specialization I. Data Science & Mathematics module. This specialization seems to focus on data science and mathematics, which aligns with the student's likely interests in numerical methods and computational complexity.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | explain  aspects  regarding  the  practical  implementation  of  numerical  methods  with  respect  to  computational  and  storage |  | complexity. |  | Skills Students are able to |  | implement, apply and compare advanced numerical methods in Python, |  | justify the convergence behaviour of numerical methods with respect to the problem and solution algorithm and to transfer |  | it to related problems, |  | for  a  g","At the Hamburg University of Technology (TUHH), Python programming is an integral part of several modules across various disciplines. The Computer Science and Information Technology modules, such as ""Software Engineering"" and ""Data Science"", heavily rely on Python programming skills. Additionally, Python is also used in the ""Business Informatics"" module, particularly in courses related to data analysis and business intelligence."
HyDE,Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,0,0,0,0.0,8.11,The Advanced Machine Learning course (L2322) is taught in English.,"Program: Masters Mechatronics | Module: Unknown - Unknown Module | Course: L2003 | ECTS: 2 |  | Course L2003: Basics of Machine Learning |  | Typ Lecture |  | Hrs/wk 1 |  | CP 2 |  | Workload in Hours Independent Study Time 46, Study Time in Lecture 14 |  | Lecturer Prof. Sibylle Schupp |  | Language EN |  | Cycle WiSe |  | Content |  | Students are able to understand speciﬁc procedures of machine learning and to use on real life examples. Students are able to use |  | appropriate procedures for","The Advanced Machine Learning course at the Technical University Hamburg (TUHH) is taught in both English and German. Students can choose to take the course in either language, depending on their proficiency level and personal preference. The course materials and lectures are available in both languages, with English being the primary language used for the more theoretical aspects of the course."
HyDE,Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,1,1,1,1.0,8.36,"The Master of Science Data Science program at TUHH is a two-year program, consisting of four semesters.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | The program is organized as a two-year program (four semesters) and begins each year in October. It consists of two and a half semesters of lectures | and  lab  courses  and  one  and  a  half  semesters  devoted  to  working  in  a  research  team  (project  work)  and  writing  the  master's  thesis.  The  curriculum | oﬀers a lot of freedom to set your own focus in the ﬁeld of data science. The academic degree of Mast,"The Master of Science in Data Science (MSc DS) program at Technische Universität Hamburg Harburg (TUHH) typically takes one and a half years to complete. The program consists of 90 ECTS credits, divided into two semesters with a total of 30 weeks of lectures, seminars, and project work. Upon successful completion of the program, students are awarded the degree of Master of Science in Data Science."
HyDE,Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,11.14,"According to General Regulations §21 (1), the admission requirements for the Master's Data Science program at TUHH include: |  | * At least 60 credit points have been achieved in the study program. | * The examinations board decides on exceptions. |  | No specific additional requirements are mentioned, but it is recommended that students have a strong background in relevant areas.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module M-002: Master Thesis |  | Courses |  | Title |  | Module Responsible Professoren der TUHH |  | Admission Requirements |  | According to General Regulations §21 (1): |  | Typ |  | Hrs/wk |  | CP |  | At least 60 credit points have to be achieved in study programme. The examinations board decides on exceptions. |  | Recommended Previous |  | Knowledge |  | Educational Objectives After taking part successfully, stude","To be considered for admission to the Master's program in Data Science at the Technical University Hamburg Elbstrand (TUHH), applicants must hold a Bachelor's degree in a relevant field such as Computer Science, Mathematics, Statistics, or Engineering. Additionally, proficiency in English is required, with a minimum score of 6.5 in an IELTS test or 80 in a TOEFL test being the standard threshold for admission. A strong academic record, demonstrated through a GPA of at least 3.0, is also essential for consideration."
HyDE,Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,13.7,"For the Master's in Mechatronics with the Advanced Machine Learning module (M1552), the recommended literature includes: |  | 1. John D. Kelleher, Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studies (MIT Press) | 2. Tom M. Mitchell, Machine Learning | 3. Kevin P. Murphy, Machine Learning: A Probabilistic Perspective |  | These texts are likely recommended because they provide a comprehensive introduction to machine learning concepts, algorithms, and techniques, which aligns with the module's focus on advanced machine learning topics.","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","For the Advanced Machine Learning module at the Technical University of Hamburg (TUHH), students are recommended to familiarize themselves with the following key texts: |  | - ""Pattern Recognition and Machine Learning"" by Christopher M. Bishop, which provides a comprehensive overview of machine learning algorithms and techniques. | - ""Deep Learning"" by Ian Goodfellow, Yoshua Bengio, and Aaron Courville, offering an in-depth exploration of deep learning methods and their applications. | - ""Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow"" by Aurélien Géron, which offers practical guidance on implementing machine learning models using popular Python libraries. |  | These texts are considered essential reading for students aiming to develop a solid understanding of advanced machine learning concepts."
HyDE,Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,1,1,1,1.0,20.7,"Based on the provided context, I can provide a general overview of the differences between the Data Science and Computer Science programs at TUHH. |  | The Master's program in Data Science at TUHH is an interdisciplinary program that combines mathematics and computer science to teach a broad spectrum of methods for data representation, processing, modeling, provision, and storage. The program has three mandatory specializations: Data Science & Mathematics, Computer Science, and Applications (with the latter being more focused on practical applications). |  | On the other hand, the Master's program in Computer Science at TUHH appears to be more specialized in computer science aspects, with a focus on mathematics as an elective compulsory module. The program has three mandatory specializations: Data Science & Mathematics, Numerical - Modelling Training, and Mathematics. |  | The main difference between the two programs seems to be the emphasis on interdisciplinary approaches in Data Science, while Computer Science focuses more on specialized computer science topics. However, it's worth noting that both programs share some common modules and specializations, which might allow students to transfer credits or take electives from one program to another. |  | If you're interested in pursuing a program that combines data science and mathematics with practical applications, the Master's program in Data Science at TUHH might be a good fit. If you prefer a more specialized computer science program with a strong focus on mathematics, the Master's program in Computer Science at TUHH could be a better option. |  | Please keep in mind that this is just an analysis based on the provided context, and I would recommend consulting with academic advisors or current students to get a more detailed understanding of each program.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","At the Technical University Hamburg Elbstrand (TUHH), both the Data Science and Computer Science programs share a common foundation in mathematics, statistics, and computer science. However, the Data Science program places greater emphasis on interdisciplinary approaches, incorporating methods from fields such as data engineering, business analytics, and domain-specific knowledge to extract insights from complex data sets. In contrast, the Computer Science program focuses more on theoretical foundations, algorithmic techniques, and software development, providing students with a deeper understanding of computer systems, programming languages, and software engineering methodologies."
HyDE,Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,11.72,"The Advanced Machine Learning module is shared by three programs: |  | 1. Master's Data Science (MSc Data Sci) | 2. Master's Computer Science (MSc Comp Sci) - twice, under different specializations | 3. Master's Mechatronics (MSc Mechatronics) |  | All three programs have the same module M1552: Advanced Machine Learning with the same course titles and educational objectives.","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module Manual M.Sc. ""Data Science"" |  | Advanced Machine Learning | Linear Models and Regression | Big Data | Information Geometry | Advanced Ethics of Machine Learning |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  ","The Advanced Machine Learning module is shared by the Master's programs in Data Science and Artificial Intelligence (MSc DA), as well as the Master's program in Computer Science with a specialization in Artificial Intelligence (MSc AI). Additionally, students from the Master's program in Business Analytics and Data Science (MSc BADS) also have access to this module. The Advanced Machine Learning module is not part of the standard curriculum for other Master's programs at TUHH."
HyDE,Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",0,0,0,0.0,12.97,"Based on the provided context, I can identify two programs that involve machine learning: |  | 1. Master's in Data Science: This program has multiple modules and courses related to machine learning, such as L2003 ""Basics of Machine Learning"", which covers supervised and unsupervised learning approaches, regression, decision trees, Bayesian networks, and more. | 2. Master's Mechatronics: Although the specific module is unknown, the course L2003 ""Basics of Machine Learning"" is part of this program, indicating that machine learning is also a relevant topic in Mechatronics. |  | Both programs seem to offer courses and modules focused on machine learning, suggesting that students interested in this field may find these programs suitable.","Program: Masters Mechatronics | Module: Unknown - Unknown Module | Course: L2003 | ECTS: 2 |  | Course L2003: Basics of Machine Learning |  | Typ Lecture |  | Hrs/wk 1 |  | CP 2 |  | Workload in Hours Independent Study Time 46, Study Time in Lecture 14 |  | Lecturer Prof. Sibylle Schupp |  | Language EN |  | Cycle WiSe |  | Content |  | Students are able to understand speciﬁc procedures of machine learning and to use on real life examples. Students are able to use |  | appropriate procedures for","The Technical University of Hamburg (TUHH) offers various programs that incorporate machine learning as part of their curriculum. The Master's program in Computer Science and Engineering, for example, includes courses on machine learning and artificial intelligence, while the Bachelor's program in Information Technology also covers topics such as data mining and predictive modeling. Additionally, some specializations within these programs, like the Data Science specialization, provide more in-depth training in machine learning techniques and their applications."
HyDE,Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,15.5,"After completing the Master's program in Data Science at TUHH, you can expect to acquire a wide range of skills that enable you to apply data science methods in various application areas. Specifically, you will be able to: |  | * Apply data science methods to solve complex problems | * Recognize patterns in unstructured data and represent correlations appropriately | * Train data-driven models and prepare data for training | * Evaluate the accuracy of models effectively |  | These skills are essential for a career in research and development in an academic or industrial environment, where you will work with large amounts of data and be responsible for its analysis, algorithmic processing, and feature extraction. You will also have the opportunity to specialize in one of three areas: Data Science & Mathematics, Computer Science, or Applications. |  | Additionally, you will develop strong social skills, including communication, teamwork, and problem-solving abilities, which are essential for success in a collaborative work environment.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | models. |  | 6.  Graduates can classify their knowledge of diﬀerent application areas of data science and combine it to solve complex problems as well as adapt |  | and further develop the methodological knowledge they have learned to specific applications. |  | 7.  Graduates have advanced knowledge of the ethical challenges in dealing with artificial intelligence and machine learning. |  | Skills |  | 1.  The ability to,"Upon completion of the Data Science master's program at TUHH, you can expect to possess a strong foundation in data analysis, machine learning, and statistical modeling, as well as expertise in programming languages such as Python, R, and SQL. Additionally, graduates will have developed skills in data visualization, data mining, and big data processing, allowing them to extract insights from complex datasets. With this comprehensive skill set, you will be well-equipped to pursue a career in various industries, including finance, healthcare, marketing, and research, or continue on to further academic pursuits."
HyDE,Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,16.03,"Based on your interest in combining engineering with advanced mathematics, I would recommend the Master's program in Mechatronics (MEM). This program offers a strong foundation in mechanical engineering and interdisciplinary knowledge in areas such as robotics, computer-aided design, and computation. |  | The Mechatronics program at TUHH provides a broad theoretical and methodological foundation, which aligns with your interest in advanced mathematics. Additionally, the program's focus on interdisciplinary knowledge enables you to analyze relationships within various contexts, including marketing, intercultural communication, or project management. |  | By combining engineering with advanced mathematics, you will be able to develop a suitable solution approach for given problems, implement numerical algorithms efficiently, and critically evaluate results. This skillset is essential in today's technological landscape, where engineers need to work together with experts from various fields to solve complex problems. |  | I don't have enough information about the specific modules or courses offered by other programs, but I believe that the Mechatronics program at TUHH provides a well-rounded education that combines engineering and advanced mathematics.","Program: Masters Mechatronics | Module: Unknown - Unknown Module | ECTS: 0 |  | formulate  convergence  statements  for  the  taught  numerical  methods  (including  the  necessary  assumptions  about  the |  | solved problem), |  | explain aspects regarding the practical realisation of a method, |  | select the appropriate numerical method for speciﬁc problems, implement the numerical algorithms eﬃciently and interpret |  | the numerical results. |  | Skills Students are able to |  | implement,","For students interested in combining engineering with advanced mathematics, we recommend pursuing a degree in Mathematics or Physics with a focus on Applied Mathematics or Theoretical Physics. This will provide a strong foundation in mathematical techniques and problem-solving skills, which can be applied to various fields of engineering, such as mechanical engineering, electrical engineering, or aerospace engineering. Additionally, the TUHH offers a range of interdisciplinary programs, including the Master's program in Mathematical Engineering, which combines advanced mathematics with engineering principles."
HyDE,Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,0,0,0,0.0,10.87,"Yes, there are modules that are compulsory across multiple TUHH master programs. |  | One example is ""Mechatronics"" which is a core qualification in the Masters MEM program and also an elective course in the Mechanical Engineering and Management specialization of the Masters MSEMS program. Additionally, it's mentioned as an elective course in the General Engineering Science (German program) with specialisation Mechanical Engineering, Focus Mechatronics. |  | Another example is ""Biomedical Engineering"" which has different specializations across multiple programs: Artificial Organs and Regenerative Medicine, Implants and Endoprostheses, and Medical Technology and Control Theory.","Program: Masters MSEMS | Module: Unknown - Unknown Module | ECTS: 0 |  | Following Curricula |  | General Engineering Science (German program, 7 semester): Specialisation Advanced Materials: Compulsory |  | General Engineering Science (German program, 7 semester): Specialisation Mechanical Engineering, Focus Mechatronics: Elective |  | Compulsory |  | General Engineering Science (German program, 7 semester): Specialisation Mechanical Engineering, Focus Theoretical Mechanical |  | Engineering: El","For some Master's programs at the Hamburg University of Technology (TUHH), certain modules are compulsory and must be completed by all students in those specific programs. However, not all Master's programs at TUHH have compulsory modules, and students may choose to take elective courses instead. The specific module requirements vary across different Master's programs at TUHH, and it is essential for students to check the program-specific module handbook or consult with their academic advisor to determine the exact module requirements for their chosen program."
